Date,FTSE SMALL CAP - PRICE INDEX,FTSE 350 GEN RETAILERS £ - PRICE INDEX,FTSE 350 MINING £ - PRICE INDEX,FTSE 350 BANKS £ - PRICE INDEX,FTSE 350 AERO/DEFENCE £ - PRICE INDEX,FTSE 350 CHEMICALS £ - PRICE INDEX,FTSE 350 FD & DRUG RTL £ - PRICE INDEX,FTSE 350 FD PRODUCERS £ - PRICE INDEX,FTSE 350 GENERAL INDS £ - PRICE INDEX,FTSE 350 MEDIA £ - PRICE INDEX
26/02/2016,4368.43,2876.63,8160.88,3309.76,4369.56,10297.57,2805.37,8881.13,4369.16,7293.49
29/02/2016,4374.72,2872.79,8381.28,3294.13,4365.61,10343.74,2791.57,8936.29,4405.46,7321.9
01/03/2016,4397.69,2903.29,8419.81,3263.53,4378.81,10452.58,2852.86,9004.67,4423.1,7447.54
02/03/2016,4430.16,2881.57,8722.48,3330.49,4336.42,10362.15,2836,8806.74,4393.95,7303.81
03/03/2016,4472.32,2875.09,8906.33,3271.72,4371.82,10323.89,2879.55,8663.74,4426.68,7243.1
04/03/2016,4509.27,2883.65,9625.06,3322.69,4423.2,10510.73,2935.57,8777.71,4500.86,7238.64
07/03/2016,4518.61,2854.35,10049.78,3301.96,4382.9,10497.41,2944.81,8775.1,4466.67,7249.83
08/03/2016,4482.32,2853.71,8953.88,3266.12,4322.82,10389.21,2938.49,8698.19,4474.32,7226.97
09/03/2016,4486.8,2857.96,9015.82,3245.52,4317.21,10394.29,2939.28,8701.15,4487.47,7280.04
10/03/2016,4458.23,2800.8,8688.06,3178.45,4227.05,10137.32,2854.77,8627.74,4449.45,7183.96
11/03/2016,4499.28,2807.83,8896.4,3244.71,4259.44,10232.94,2916.44,8743.1,4528.3,7304.12
14/03/2016,4498.8,2855.5,9019.74,3251.29,4256.45,10352.86,2941.91,8772.71,4587.94,7369.05
15/03/2016,4486.78,2852.07,8586.04,3232.98,4250.06,10256.55,2915.02,8790.54,4596.28,7421.34
16/03/2016,4505.97,2875.78,8639.21,3241.07,4267.07,10304.87,2935.29,8822.48,4572.07,7455.56
17/03/2016,4518.58,2869.41,9285.5,3208.46,4340.22,10388.63,2963.97,8796.63,4623.21,7430.4
18/03/2016,4545.44,2874.05,9301.8,3239.37,4351.83,10514.22,2958.26,8864.7,4642.55,7412.42
21/03/2016,4527.9,2859.44,9233.72,3230.55,4305.1,10571.29,2981.18,8858.14,4651.35,7411.46
22/03/2016,4541,2837.87,9220.38,3213.89,4289.72,10745.74,3034.51,8893.31,4656.47,7469.81
23/03/2016,4535.27,2869.18,8965.15,3195.89,4282.99,10833.7,3003.72,8984.04,4649.47,7541.76
24/03/2016,4496.34,2746.79,8796.04,3120.18,4239.17,10747.08,2923.63,8637.16,4601.32,7443.38
25/03/2016,4496.34,2746.79,8796.04,3120.18,4239.17,10747.08,2923.63,8637.16,4601.32,7443.38
28/03/2016,4496.34,2746.79,8796.04,3120.18,4239.17,10747.08,2923.63,8637.16,4601.32,7443.38
29/03/2016,4513.49,2767.59,8458.68,3092.52,4266.54,10808.28,2913.03,8856.04,4630.55,7524.3
30/03/2016,4530.15,2782.17,8930.68,3125.73,4338.29,10984.67,2971.53,8912.44,4664.32,7599.27
31/03/2016,4542.82,2766.92,8998.31,3111.61,4301.12,10966.63,2944.64,8874.59,4635.29,7519.72
01/04/2016,4526.71,2758.38,8807.25,3092.91,4211.1,10839.57,2940.16,8851.65,4605.13,7501.12
04/04/2016,4523.25,2743.25,8844.59,3091.29,4205.86,10826.55,2959.28,8995.62,4613.62,7545.99
05/04/2016,4501.42,2731.22,8567.24,3006.23,4147.16,10716.75,2933.18,8985.96,4562.84,7509.46
06/04/2016,4540.24,2777.33,8553.5,3035.48,4162.01,10783.04,2977.62,9065.98,4594.99,7560.2
07/04/2016,4525,2798.12,8414.58,2981.76,4130.55,10692.13,2976.88,9021.49,4493.26,7498.73
08/04/2016,4558.7,2803.11,8730.89,3018.97,4192.21,10714,2978.9,8944.97,4532.81,7500.74
11/04/2016,4565.43,2788.78,8979.75,3027.25,4182.14,10717.81,3003.54,8995.93,4569.44,7477.24
12/04/2016,4581.21,2770.36,9335.76,3064.61,4172.41,10762.56,3017.84,8895.03,4535.48,7477.85
13/04/2016,4623.99,2801.17,9981.42,3253.58,4234.77,10946.19,2880.62,8989.07,4602.83,7543.32
14/04/2016,4624.94,2799.85,9950.16,3266.45,4251.76,11040.36,2841.61,8968.43,4603.47,7522.73
15/04/2016,4622.34,2773.03,9898.29,3255.41,4242.4,11045.8,2851.26,8927.14,4593.82,7485.02
18/04/2016,4610.34,2765.44,10032.27,3255.78,4231.58,11104.33,2866.83,8924.31,4598.9,7485.03
19/04/2016,4631.84,2778.83,10537.92,3280.91,4351.99,11221.63,2883.29,9071.18,4642.99,7569.09
20/04/2016,4638.55,2767.33,10814.82,3341.06,4300.16,11191.9,2877.87,8904.2,4637.85,7489.1
21/04/2016,4653.9,2754.88,10631.64,3378.57,4289.71,11219.26,2887.33,8684.79,4669.62,7310.22
22/04/2016,4641.03,2740.48,10444.01,3349.54,4236.99,11080.73,2900.5,8488.67,4625.62,7218.79
25/04/2016,4618.84,2755.74,9962.18,3298.72,4222.86,11042.88,2881.59,8500.67,4620.22,7244.7
26/04/2016,4606.32,2749.85,9867.67,3398.46,4140.86,11000.56,2865.2,8509.64,4613.03,7234.5
27/04/2016,4618.92,2779.54,9967.33,3380.1,4167.26,11088.1,2799.42,8588.49,4614.95,7252.38
28/04/2016,4609.17,2776.88,10301.1,3367.23,4190.95,10995.19,2792.85,8430.16,4619.1,7250.02
29/04/2016,4589.05,2728.43,10376.03,3277.58,4086.56,10892.21,2762.32,8364.16,4544.43,7176.51
02/05/2016,4589.05,2728.43,10376.03,3277.58,4086.56,10892.21,2762.32,8364.16,4544.43,7176.51
03/05/2016,4565.26,2717.32,9667.59,3194.71,4012.89,10879.8,2737.67,8440.75,4530.73,7186.96
04/05/2016,4541.64,2720.65,9257.55,3141.47,4031.18,10831.86,2625.33,8411.64,4519.57,7161.46
05/05/2016,4540.88,2723.25,9308.25,3124.28,4009.03,10767.46,2636.39,8484.36,4541.59,7174.33
06/05/2016,4537.85,2714.24,9436.06,3117.04,4088.23,10792.17,2620.14,8471.14,4537.98,7189.74
09/05/2016,4541.12,2735.44,8693.88,3081.98,4084.01,10744.11,2597.39,8649.42,4558.11,7242.46
10/05/2016,4555.53,2736.97,8847.96,3129.69,4102.03,10811.9,2635.65,8567.92,4561.02,7238.68
11/05/2016,4570.08,2733.85,9077.57,3126.84,4121.5,10851.83,2624.31,8550.93,4584.5,7194.67
12/05/2016,4550.58,2717.63,8807.82,3083.85,4071.94,10774.84,2575.6,8423.43,4568.02,7161.08
13/05/2016,4553.75,2730.09,8888.09,3139.62,4081.19,10825.29,2626.44,8462.42,4567.49,7142.15
16/05/2016,4561.33,2735.16,9066.84,3134.28,4118.78,10923.27,2670.97,8492.93,4574.11,7132.94
17/05/2016,4577.56,2753.61,9247.05,3170.12,4114,10971.81,2643.71,8350.12,4605.32,7153.43
18/05/2016,4560.27,2783.73,9037.47,3223.97,4066.74,10977.86,2646.9,8278.06,4586.63,7117.71
19/05/2016,4524.13,2767.22,8733.06,3186.85,3992.98,10836.18,2615.65,8075.63,4539.41,7071.57
20/05/2016,4554.4,2802.63,8816.7,3236.19,4034.57,10810.14,2686.09,8181.12,4585.87,7188.89
23/05/2016,4555.09,2811.03,8794.26,3228.45,4009.56,10792.11,2647.6,8155.03,4593.65,7193.35
24/05/2016,4552.15,2854.19,8822.04,3307.37,4035.64,10760.84,2754.49,8208.97,4603.37,7315.11
25/05/2016,4571.23,2795.88,8949.87,3393.75,4001.73,10737.86,2720.21,8226.18,4622.75,7294.41
26/05/2016,4573.69,2790.3,9029.73,3372.2,4015.22,10789.08,2744.56,8230.46,4632.4,7302.53
27/05/2016,4577.56,2810.25,8916.8,3379.62,3998.39,10862.4,2743.7,8246.61,4658.22,7316.56
30/05/2016,4577.56,2810.25,8916.8,3379.62,3998.39,10862.4,2743.7,8246.61,4658.22,7316.56
31/05/2016,4596.01,2782.18,8783.41,3341.63,4007.09,10847.12,2723.53,8225.74,4675.39,7311.91
01/06/2016,4569.78,2728.87,8614.23,3318.05,3991.96,10700.95,2717.39,8196.82,4659.47,7300.09
02/06/2016,4586.1,2734.91,8599.7,3319.84,4014.26,11014.37,2742.37,8181.53,4662.46,7292.53
03/06/2016,4576.62,2726.05,8928.49,3302.4,4005.18,10917.21,2640.56,8264.38,4666,7267
06/06/2016,4599.7,2736.18,9476.37,3314.08,4027.08,11170,2620.84,8240.79,4697.5,7310.22
07/06/2016,4608.03,2747.81,9362.98,3314.7,4031.92,11255.28,2589.71,8210.78,4740.02,7317.89
08/06/2016,4633.91,2740.13,9634.07,3303.3,4041.88,11239.31,2628.64,8220.13,4707.24,7269.09
09/06/2016,4616.11,2735.74,9285.04,3271.09,3980.91,11035.08,2591.88,8212.92,4720.61,7243.91
10/06/2016,4579.87,2668.03,9069.94,3178.51,3953.82,10907.79,2508.29,8065.65,4661.62,7097.38
13/06/2016,4525.19,2623.69,9052.92,3117.01,3916.46,10781.59,2467.23,7980.32,4603.45,6970.02
14/06/2016,4469.21,2576.72,8723.86,3052.34,3904.08,10612.19,2413.68,7861.22,4532.04,6801.52
15/06/2016,4486.31,2597.93,9095.38,3074.3,3940.07,10759.26,2451.52,7883.93,4562.59,6859.55
16/06/2016,4409.75,2571.14,9071.47,3045.69,3905.84,10558.59,2454.92,7779.09,4498.37,6836.15
17/06/2016,4485.91,2623.73,9232.66,3145.35,3970.43,10639.43,2486.05,7779.44,4571.46,6924.67
20/06/2016,4538.86,2727,9458.46,3279.98,4101.73,10903.35,2605.01,8057.19,4653.68,7143.24
21/06/2016,4529.54,2724.92,9398,3304.55,4079.12,10926.76,2638.27,8064.14,4645.36,7148.28
22/06/2016,4545.9,2725.67,9503.33,3335.54,4122.34,10875.34,2659.94,7883.34,4631.53,7196.76
23/06/2016,4590.45,2753.36,9696.02,3411.75,4169.64,10954.33,2681.02,7964,4753.36,7279.39
24/06/2016,4448.83,2475.51,9568.37,3078.26,4045.21,10654.6,2557.57,7766.21,4525.19,6913.86
27/06/2016,4272.07,2259.48,9561.56,2853.45,3957.83,10259.58,2419.92,6956.53,4343.41,6639.69
28/06/2016,4325.15,2346.6,9755.84,2936.93,4085.52,10438.52,2511.6,7401.99,4450.17,6851.17
29/06/2016,4411.72,2403,10202.03,3008.94,4271.15,10694.47,2627.64,7667.97,4521.8,7094.08
30/06/2016,4471.55,2405.64,10589.68,3038.48,4366.03,10847.16,2681.6,7785.96,4619.28,7164.7
01/07/2016,4518.93,2438.26,10826.32,3065.84,4393.79,11228.73,2708.02,7936.41,4751.88,7330.98
04/07/2016,4502.38,2365.78,11058.25,3013.48,4366.92,11140.86,2693.43,7766.99,4658.03,7177.57
05/07/2016,4431.78,2301.97,10885.52,2974.73,4378.68,11086.5,2646.56,7662.08,4601.14,7159.82
06/07/2016,4408.17,2287.93,11010.8,2909.12,4327.3,11077.72,2487.59,7552.19,4520.38,7088.51
07/07/2016,4441.14,2324.86,11068.87,2962.4,4411.94,11157.43,2491.61,8003.45,4542.2,7210.07
08/07/2016,4470.6,2392.46,11163.57,3046.2,4459.85,11307.79,2538.28,8081.51,4626.02,7292.2
11/07/2016,4573.53,2467.67,11671.47,3129.51,4497.68,11609.77,2572.51,8173.59,4765.85,7414.95
12/07/2016,4581.83,2502.14,11823.4,3153.91,4478.45,11548.71,2634.23,8092.72,4768.34,7455.87
13/07/2016,4595.04,2500.09,11768.04,3123.39,4523.63,11609.94,2634.32,8040.26,4786.78,7445.42
14/07/2016,4611.08,2496.61,11846.14,3155.22,4516.59,11609.07,2631.98,7987.37,4814.39,7365.26
15/07/2016,4610.49,2482.21,11752.01,3163.57,4500.6,11684.35,2600.97,8035.4,4819.88,7378.63
18/07/2016,4623,2498.52,11688.09,3188.77,4477.98,11855.11,2607.62,8087.27,4869.22,7397.42
19/07/2016,4645.33,2497.96,11402.75,3192.24,4503.76,11805.2,2585.55,8087.45,4899.82,7408.13
20/07/2016,4662.3,2511.22,11126.27,3246.35,4526.63,11931.16,2571.77,8141.19,4968.94,7505.85
21/07/2016,4696.05,2484.15,11328.44,3231.72,4521.44,11985.88,2547.82,8063.22,4982.64,7451.82
22/07/2016,4672.95,2456.02,11304.77,3211.49,4447.43,12003.33,2554.84,8003,4979.05,7468.54
25/07/2016,4693.68,2487.53,11233.47,3192.43,4449.31,11992.42,2589.27,7971.41,4986.1,7497.08
26/07/2016,4698.37,2465.92,11482.3,3208.12,4482.5,11949.31,2518.89,7973.95,5023.25,7463.55
27/07/2016,4747.33,2500.7,11622.79,3249.54,4525.93,12008.1,2556.57,8006.56,5022.64,7573.4
28/07/2016,4767.57,2503.12,11702.8,3166.23,4711.91,11950.92,2535.89,8004.63,4961.83,7615.99
29/07/2016,4774.88,2510.41,11671.64,3214.45,4611.01,12012.37,2538.25,8013.41,4982.19,7554.04
01/08/2016,4769.62,2505.17,11794.33,3180.32,4609.59,11991.82,2518.03,8088.58,4950.58,7533.25
02/08/2016,4742.26,2511.65,11653.49,3131.37,4508.53,11728.46,2507.9,8057.33,4928.01,7508.99
03/08/2016,4744.36,2530.79,11626.12,3229.31,4461.7,11695.25,2500.1,8255.8,4861.26,7460.85
04/08/2016,4762.75,2545.78,11748.56,3279.4,4491.44,11825.92,2532.34,8406.38,4918.82,7560.36
05/08/2016,4797,2581.58,11931.78,3336.87,4508.05,12025.06,2536.54,8452.39,5005.98,7643.37
08/08/2016,4801.27,2602.95,12168.48,3401.84,4515.73,12021.13,2555.6,8416.11,5084.95,7621.6
09/08/2016,4843.61,2630,12208.62,3445.23,4537.82,12162.41,2602.73,8522.74,5169.92,7675.37
10/08/2016,4862.54,2642.03,12156.23,3467.04,4584,12121.37,2609.77,8464.29,5188.98,7702.08
11/08/2016,4868.29,2653.4,12276.94,3467.56,4613.31,12310.66,2585.31,8545.14,5234.69,7721.14
12/08/2016,4880.6,2701.07,12008.63,3467.73,4638.17,12284.88,2629.13,8638.04,5229.87,7713.58
15/08/2016,4903.18,2689.62,12043.15,3466.44,4633.47,12324.82,2597.45,8642.1,5266.68,7732.39
16/08/2016,4891.55,2648.95,12235.84,3433.33,4568.69,12294.32,2586.84,8602.8,5210.5,7645.97
17/08/2016,4886.69,2641.77,12017.11,3415.26,4561.63,12287.61,2565.6,8586.96,5184.26,7617.2
18/08/2016,4901.73,2665.28,12225.56,3421.26,4599.53,12316.97,2617.38,8623.09,5218.7,7638.4
19/08/2016,4898.65,2671.35,12026.77,3429.26,4614.68,12287.48,2619.53,8615.44,5222.49,7625.95
22/08/2016,4906.52,2676.01,11696.67,3418.29,4595.7,12236.34,2630.95,8640.97,5175.73,7598.45
23/08/2016,4891.07,2695.54,12031.5,3471.2,4633.71,12203.77,2702.84,8675.69,5191.02,7633.35
24/08/2016,4913.55,2717.81,11677.41,3493.98,4616.74,12184.21,2685.09,8611.29,5207.14,7680.29
25/08/2016,4889.91,2693.51,11573.18,3478.67,4570.12,12166.09,2680.55,8592.98,5232.75,7698.89
26/08/2016,4901.61,2689.3,11890.44,3499.21,4646.24,12199.66,2674.97,8609.1,5278.66,7687.46
29/08/2016,4901.61,2689.3,11890.44,3499.21,4646.24,12199.66,2674.97,8609.1,5278.66,7687.46
30/08/2016,4900.04,2673.47,11366.87,3560.32,4604.52,12184.05,2676.17,8806.99,5260.22,7652.17
31/08/2016,4897.62,2677.42,11001.97,3603.01,4613.21,12112.67,2691.65,8742.17,5203.76,7581.51
01/09/2016,4902.61,2705.51,11031.7,3628.12,4604.28,12065.95,2716.93,8853.63,5250.18,7604.78
02/09/2016,4901.58,2736.8,11265.99,3695.19,4692.48,12131.84,2760.57,9003.44,5347.6,7703.11
05/09/2016,4927.75,2722.59,11308.61,3674.55,4732.08,12134.36,2745.77,8960.86,5349.42,7730.55
06/09/2016,4926.4,2736.29,11341.15,3592.1,4688.07,12135.85,2753.03,8948.97,5344.09,7727.06
07/09/2016,4944.84,2717.28,11451.83,3586.56,4688.38,12125.39,2770.08,8974.73,5373.02,7744.09
08/09/2016,4961.63,2737.33,11544.71,3637.74,4642.85,12049.51,2765.32,8989.34,5370.26,7674.05
09/09/2016,4931.58,2682.15,11431.63,3663.92,4575.64,11853.22,2689.99,8888.48,5276.18,7571.11
12/09/2016,4889.37,2636.2,11178.71,3568.37,4554.39,11655.49,2665.8,8271.21,5193.31,7475.2
13/09/2016,4881.72,2626.26,10932.3,3535.68,4557.15,11713.95,2614.61,8150.74,5192.33,7482.73
14/09/2016,4882.75,2608.16,11108.85,3546.85,4575.82,11777.78,2620.16,8169.31,5177.51,7474.35
15/09/2016,4884.93,2586.16,11217.39,3582.08,4590.67,11866.46,2738.65,8135.01,5233.36,7565.38
16/09/2016,4938.96,2596.28,11166.44,3535.69,4536.94,11818.41,2747.83,8109.31,5213.76,7546.62
19/09/2016,4946.38,2611.68,11640.68,3608.1,4589.8,11828.17,2822.53,8118.63,5246.1,7663.17
20/09/2016,4951.29,2584.05,11665.57,3605.47,4579.95,12061.67,2825.51,8095.66,5264.26,7680.67
21/09/2016,4976.2,2595.51,11864.47,3650.93,4526.4,12103.67,2828.81,8036.38,5331.39,7658.06
22/09/2016,4998,2604.14,12350.84,3626.25,4555.96,12196.74,2861.82,8092.5,5321.64,7689.91
23/09/2016,4988.57,2595.83,12451.82,3589.03,4480.77,12140.38,2869.43,8012.96,5282.44,7606.53
26/09/2016,4960.89,2541.4,12333.05,3531.99,4424.49,12015.42,2806.37,7939.2,5220.16,7468.09
27/09/2016,4969.78,2524.43,12193.69,3548.98,4422.17,12015.18,2823.5,7892.18,5158.6,7507.64
28/09/2016,4970.64,2559.48,12358.44,3547.42,4468.6,12092.83,2809.3,7894.25,5242.81,7638.2
29/09/2016,4986.9,2565.44,12893.03,3579.32,4459.17,12230.85,2831.5,7949.25,5239.37,7667.97
30/09/2016,4974.86,2582.66,12712.52,3571.65,4467.69,12278.58,2864.29,7963.05,5252.5,7651.3
03/10/2016,5045.41,2594.32,12906.51,3611.19,4544.26,12578.85,2892.95,8027.22,5337.31,7745.79
04/10/2016,5019.48,2623.41,12884.52,3653.04,4670.66,12799.53,2940.27,8096.81,5366.57,7840.08
05/10/2016,5028.33,2614.71,12871.74,3684.53,4627.69,12729.39,3084.38,7983.92,5404.54,7718.19
06/10/2016,5009.21,2589.6,12768.34,3695.95,4621.8,12766.15,3028.03,7932.61,5420.67,7676.86
07/10/2016,5041.64,2516.84,13129.54,3728.2,4658.9,12845.67,2981.37,7828.4,5488.09,7638.3
10/10/2016,5051.49,2513.08,13399.58,3740.53,4706.24,12891.72,2998.42,7792.6,5529.53,7663.27
11/10/2016,5042.03,2557.83,13123.04,3728.96,4661.57,13033.64,2981.3,7866.86,5516.17,7638.21
12/10/2016,5021.33,2532.83,13356.91,3695.46,4601.34,12940.97,2984.44,7761.69,5454.62,7574.2
13/10/2016,4977.44,2496.27,12916.79,3647.6,4568.21,12934.54,2945.33,7718.79,5410.2,7537.19
14/10/2016,5009.06,2511.94,12939.99,3701.38,4627.31,13050.88,3021.07,7781.16,5417.09,7577.93
17/10/2016,4981.81,2466.79,12922.74,3683.79,4616.12,12901.48,2992.02,7720.01,5387.43,7467.94
18/10/2016,4999.2,2522.21,13169.2,3755.36,4606.37,12877.52,3069.94,7789.49,5434.95,7502.9
19/10/2016,4993.18,2546.32,13280.63,3788.13,4651.68,12979.79,3147.91,7830.92,5462.47,7554.53
20/10/2016,4999.77,2537.02,13248.75,3812.43,4596.4,12976.85,3116.57,7883.17,5370.62,7419.02
21/10/2016,5001.81,2515.8,13414.12,3829.81,4562.98,12872.54,3120.12,7873.38,5366.19,7412.68
24/10/2016,5005.63,2508.25,13367.68,3824.53,4501.26,12787.71,3114.39,7766.18,5341.9,7335.33
25/10/2016,5014.04,2486.26,13857.66,3834.75,4489.55,12811.23,3098.35,7688.06,5354.35,7295.09
26/10/2016,4983.17,2487.64,13670.22,3819.32,4481.11,12532.13,3129.45,7703.81,5292.12,7213.35
27/10/2016,4989.64,2486.95,13696,3881.53,4499.63,12532.15,3134.51,7731.03,5294.47,7304.78
28/10/2016,4984.62,2532.16,13763.39,3876.7,4490.99,12647.4,3166.46,7791.92,5309.14,7331.63
31/10/2016,4971.8,2503.97,13932.57,3841.23,4469.2,12671.15,3116.9,7703.04,5292.69,7398.51
01/11/2016,4969.86,2518.3,13912.84,3786.4,4454.41,12584.55,3139.7,7708.19,5228.54,7392.8
02/11/2016,4941.09,2527.3,13919.29,3714.83,4433.09,12529.63,3096.76,7811.81,5317.37,7333.48
03/11/2016,4909.54,2588.26,13615.1,3720.78,4405.95,12221.34,3121.48,7889.25,5297.35,7252.49
04/11/2016,4864.18,2519.41,13308.92,3684.26,4423.86,12011.23,3034.9,7630.87,5181.24,7184.69
07/11/2016,4890.64,2532.4,13821.14,3806.02,4498.34,12091.78,3018.58,7673.81,5230.99,7245.53
08/11/2016,4875.81,2517.22,14120.96,3800.96,4480.95,12187.92,3024.51,7892.16,5242.58,7257.47
09/11/2016,4864.29,2528.45,14953.85,3850.29,4741.21,12284.25,2978.28,7566.69,5267.01,7187.7
10/11/2016,4896.54,2498.79,15115.33,3921.41,4900.8,12130.88,2940.54,7556.67,5316.49,7050.37
11/11/2016,4862.64,2514.82,14683.15,3882.08,4745.54,11937.37,2942.97,7644.4,5182.51,6998.1
14/11/2016,4882.73,2527.97,14915.39,3986.91,4770,11929.85,3007.81,7529.64,5173.23,6984.63
15/11/2016,4902,2551.43,14231.34,4013.46,4831.5,12025.27,3134.7,7588.02,5231.43,6983.81
16/11/2016,4890.49,2544.68,14115.87,3956.46,4784.04,12116.57,3077.86,7563.36,5203.56,7067.57
17/11/2016,4897.55,2574.42,14357.43,3975.83,4701.65,11964.87,3088.35,7616.89,5194.46,7129.35
18/11/2016,4902.24,2571.17,13984.44,3968.49,4590.42,12022.91,3082,7613.71,5231.88,7157.26
21/11/2016,4884.38,2543.76,14236.48,3957.4,4606.74,12006.07,3077.44,7604.61,5211.23,7131.55
22/11/2016,4915.37,2544.22,14813.96,4001.77,4611.68,12088.77,3131.54,7721.37,5277.35,7177.53
23/11/2016,4917.28,2525.88,14986.37,4012.68,4670.94,12094.77,3082.42,7669.27,5315.29,7167.42
24/11/2016,4921.1,2519.23,15053.85,4006.52,4708.68,12076.71,3067.2,7611.99,5333.88,7181.41
25/11/2016,4923.76,2517.94,14954,3996.73,4677.04,12066.2,3079.01,7664.36,5366.71,7231.86
28/11/2016,4917,2494.95,15060.24,3944.05,4680.38,12033.06,3045.74,7613.91,5320.17,7174.12
29/11/2016,4924.18,2514.52,14727.25,3946.2,4685.9,12010.15,3046.49,7600.66,5332.67,7232.04
30/11/2016,4923.3,2503.87,14538.17,3966.88,4690.05,11998.13,3028.83,7542.35,5435.41,7212.43
01/12/2016,4914.95,2493.3,14742.69,3964.62,4698.65,11838.25,2984.13,7468.63,5436.25,7115.36
02/12/2016,4907.17,2491.7,14575.29,3928.05,4637.7,11815.93,2998.89,7523.05,5364.67,7095.73
05/12/2016,4939.02,2488.66,14926.49,3946.97,4677.31,11821.34,3057.92,7522.48,5394.61,7098.95
06/12/2016,4942.78,2497.31,14704.81,4096.78,4664.26,11716.5,3046.79,7501.09,5382.06,7151.88
07/12/2016,4978.43,2530.14,15376.1,4257.66,4708.65,11811.58,3102.38,7557.65,5460.69,7091.08
08/12/2016,4988.41,2526.49,15582.19,4256.83,4672.4,11902.4,3129.74,7638.74,5576.11,7239.91
09/12/2016,5019.06,2534.43,15351.9,4215.18,4672.61,11957.41,3143.91,7733.55,5556.61,7599.2
12/12/2016,5025.3,2515.98,15339.07,4113.46,4573.46,11754.4,3084.53,7708.46,5523.98,7486.32
13/12/2016,5031.43,2558.89,14988.16,4172.3,4676.63,11891.33,3030.9,7885.18,5523.71,7589.67
14/12/2016,5034.86,2529.09,14981.71,4151.24,4631.24,11920.03,3045.73,7858.72,5444.99,7608.32
15/12/2016,5050.62,2548.21,14475.4,4235.36,4650.07,11983.6,3046.1,7796.24,5466.95,7686.59
16/12/2016,5059.01,2546.88,14381.12,4215.01,4683.13,12006.87,3000.94,7819.21,5475.15,7646.45
19/12/2016,5071.82,2541.14,14269.04,4139.33,4682.3,12063.81,3016.65,7895.09,5492.92,7707.47
20/12/2016,5082.6,2544.95,14416.84,4161.97,4695.39,12018.94,3039.21,7858.71,5469.02,7712.73
21/12/2016,5084.6,2538.37,14436.34,4172.88,4701.69,12020.64,3039.13,7891.38,5486.29,7705.88
22/12/2016,5105.23,2574.5,14369.92,4163.02,4681.96,12164.58,3045.29,7922.26,5494.62,7768.77
23/12/2016,5105.86,2560.02,14289.75,4125.85,4680.61,12150.37,3058.67,7928.67,5471.93,7771.16
26/12/2016,5105.86,2560.02,14289.75,4125.85,4680.61,12150.37,3058.67,7928.67,5471.93,7771.16
27/12/2016,5105.86,2560.02,14289.75,4125.85,4680.61,12150.37,3058.67,7928.67,5471.93,7771.16
28/12/2016,5127.28,2579.16,14773.57,4140.9,4714.5,12231.31,3051.27,7962.35,5566.7,7805.84
29/12/2016,5117.77,2578.68,14760.61,4109.6,4672.35,12267.14,3072.5,8002.89,5517.89,7822.49
30/12/2016,5143.22,2590.14,14799.22,4138.13,4637.91,12291.38,3082.14,8036.24,5521.09,7846.35
02/01/2017,5143.22,2590.14,14799.22,4138.13,4637.91,12291.38,3082.14,8036.24,5521.09,7846.35
03/01/2017,5175.07,2539.8,14965.67,4228.93,4629.1,12357.81,3082.28,7909.34,5549.1,7866.67
04/01/2017,5183.51,2454.46,14833.45,4259.94,4597.86,12312.13,3079.85,7760.59,5567.63,7794.35
05/01/2017,5188.89,2485.65,15033.61,4222.99,4562.61,12311.43,3028.28,7877.54,5651.51,7857.43
06/01/2017,5217.24,2488.91,14920.13,4274.43,4647.7,12265.42,3041.64,7860.89,5658.54,7887.42
09/01/2017,5247.61,2503.28,15231.79,4259.8,4641.23,12358.52,3065.79,7876.9,5698.2,7953.83
10/01/2017,5245.61,2501.76,15868.36,4291.27,4707.08,12360.63,3192.72,7843.28,5798.61,7960.78
11/01/2017,5268.22,2505.85,16065.13,4294.76,4655.28,12436.41,3146.81,7949,5833.01,7947.47
12/01/2017,5246.09,2488.95,16318.79,4275.68,4683.08,12469.37,3130.16,7746.07,5915.99,7921.93
13/01/2017,5265.46,2495.94,16445.78,4309.29,4634.8,12569.7,3145.21,7757.03,5919.82,7983.91
16/01/2017,5274.5,2476.56,16730.83,4288.99,4636.75,12518.96,3119.44,7730.37,5860.57,7978.65
17/01/2017,5264.38,2481.83,16360.13,4265.4,4670.71,12307.35,3104.88,7685.37,5818.89,7899.26
18/01/2017,5237,2483.23,16625.4,4291.08,4670.13,12398.41,3110.04,7707.7,5842.34,7702.77
19/01/2017,5238.27,2477.37,16428.95,4291.88,4679.32,12370.6,3124.79,7700.54,5848.52,7696.1
20/01/2017,5243.32,2443.98,16419.66,4292.14,4636.24,12488.07,3073.35,7586.2,5914.42,7663.78
23/01/2017,5229.68,2427.2,16551.17,4242.22,4641.51,12489.88,3041.9,7535.29,5898.24,7657.63
24/01/2017,5226.8,2398.51,17094.16,4271.05,4615.7,12572.12,3006.09,7433.96,5910.41,7704.47
25/01/2017,5238.92,2412.12,16906.74,4327.25,4631.96,12675.61,2966.23,7362.06,5957.01,7686.35
26/01/2017,5235.62,2417.35,16650.26,4362.76,4626.94,12647.41,2968.46,7241.21,5930.35,7673.74
27/01/2017,5225.47,2425.34,16862.88,4363.81,4598.42,12707.61,3155.53,7299.67,5952.41,7719.97
